6023.9	9841.6
6027.3	9838
6030.8	9821.2
6034.2	9793.1
6037.7	9779.8
6041.1	9771.3
6044.5	9729.1
6048	9717.6
6051.4	9710
6054.9	9693.3
6058.3	9689.2
6061.7	9677.6
6065.2	9670.8
6068.6	9666.3
6072.1	9654
6075.5	9638.9
6078.9	9628.7
6082.4	9619.6
6085.8	9600.6
6089.2	9592.6
6092.7	9567.1
6096.1	9533
6099.5	9502.6
6103	9492.9
6106.4	9474.3
6109.8	9456.5
6113.3	9456.1
6116.7	9456.7
6120.1	9455.6
6123.6	9459.4
6127	9437.6
6130.4	9424.3
6133.9	9421.8
6137.3	9407.4
6140.7	9391.6
6144.2	9388.9
6147.6	9364.6
6151	9342
6154.4	9324.9
6157.9	9330.1
6161.3	9372.1
6164.7	9400.2
6168.2	9398.5
6171.6	9391.4
6175	9375.6
6178.4	9389.1
6181.9	9381.4
6185.3	9359.8
6188.7	9342.7
6192.1	9337.1
6195.6	9327.6
6199	9318.9
6202.4	9296
6205.8	9252
6209.2	9239
6212.7	9230.4
6216.1	9212.5
6219.5	9196.7
6222.9	9193.7
6226.3	9180.7
6229.8	9153.8
6233.2	9104.3
6236.6	9078.7
6240	9041
6243.4	9010.8
6246.9	8984.9
6250.3	8972.6
6253.7	8960.6
6257.1	8922.3
6260.5	8891
6263.9	8861.6
6267.3	8831.7
6270.8	8752
6274.2	8633.1
6277.6	8560.9
6281	8552.2
6284.4	8547.2
6287.8	8536.3
6291.2	8532.2
6294.7	8531.9
6298.1	8531.1
6301.5	8524.1
6304.9	8520.3
6308.3	8540.3
6311.7	8533.9
6315.1	8519.8
6318.5	8496.7
6321.9	8479.1
6325.3	8468.8
6328.7	8469.2
6332.1	8477.7
6335.6	8473.2
6339	8455.5
6342.4	8418.5
6345.8	8404
6349.2	8403.1
6352.6	8396
6356	8391.8
6359.4	8380.9
6362.8	8354.9
6366.2	8314.1
6369.6	8279.2
6373	8281.8
6376.4	8281
6379.8	8258.7
6383.2	8231
6386.6	8208.3
6390	8192.8
6393.4	8152.8
6396.8	8119
6400.2	8079.2
6403.6	8064.4
6407	8055.7
6410.4	8038.3
6413.8	8007.2
6417.2	7983.8
6420.6	7973.5
6424	7949
6427.4	7911.8
6430.7	7910.7
6434.1	7909.7
6437.5	7893.8
6440.9	7867.4
6444.3	7834.5
6447.7	7806.1
6451.1	7786.3
6454.5	7759.1
6457.9	7733.8
6461.3	7720.8
6464.7	7719.3
6468.1	7702.3
6471.4	7691.3
6474.8	7663.8
6478.2	7624.1
6481.6	7605.3
6485	7600
6488.4	7583.1
6491.8	7548.3
6495.1	7529.3
6498.5	7524.2
6501.9	7505.6
6505.3	7467.1
6508.7	7411.7
6512.1	7375.1
6515.5	7329.9
6518.8	7277.4
6522.2	7241.2
6525.6	7205.3
6529	7150.4
6532.4	7078.9
6535.7	6978.6
6539.1	6857.2
6542.5	6729.9
6545.9	6556.3
6549.3	6325.4
6552.6	6049.4
6556	5714.3
6559.4	5456.6
6562.8	5416.2
6566.1	5527.6
6569.5	5749.4
6572.9	5993.3
6576.3	6198.3
6579.6	6362
6583	6502.1
6586.4	6610
6589.8	6694.2
6593.1	6762.5
6596.5	6820.9
6599.9	6844.9
6603.2	6850.5
6606.6	6861.6
6610	6883.9
6613.4	6907.3
6616.7	6898.3
6620.1	6899.8
6623.5	6894.1
6626.8	6906.2
6630.2	6897
6633.6	6907
6636.9	6919.8
6640.3	6903.1
6643.7	6891.2
6647	6887.8
6650.4	6861.6
6653.7	6838.9
6657.1	6816.8
6660.5	6805.1
6663.8	6799.4
6667.2	6791.1
6670.6	6768.8
6673.9	6737.7
6677.3	6708.9
6680.6	6690
6684	6654.9
6687.4	6632.3
6690.7	6613.5
6694.1	6583.2
6697.4	6554
6700.8	6520.7
6704.2	6497.2
6707.5	6473.3
6710.9	6447.3
6714.2	6434.6
6717.6	6418.8
6720.9	6401.2
6724.3	6386
6727.6	6366
6731	6349.4
6734.3	6342.1
6737.7	6327.4
6741	6306.1
6744.4	6286.3
6747.7	6267.5
6751.1	6265.9
6754.4	6248.9
6757.8	6234.1
6761.1	6233.5
6764.5	6227.5
6767.8	6214.1
6771.2	6204.7
6774.5	6196.6
6777.9	6179.1
6781.2	6167.4
6784.6	6156.2
6787.9	6148.7
6791.3	6137.3
6794.6	6109.5
6798	6080.9
6801.3	6049.5
6804.6	6039.5
6808	6018.6
6811.3	6004.1
6814.7	5983
6818	5955.5
6821.3	5932
6824.7	5901.1
6828	5887.4
6831.4	5877.9
6834.7	5852.9
6838	5830.9
6841.4	5805
6844.7	5781.4
6848	5768.9
6851.4	5746.5
6854.7	5719.4
6858.1	5677.1
6861.4	5579.7
6864.7	5347.1
6868.1	5074.7
6871.4	4947.1
6874.7	4973.4
6878	5076.8
6881.4	5174.8
6884.7	5199.6
6888	5198.4
6891.4	5188.6
6894.7	5192.7
6898	5208.9
6901.4	5223
6904.7	5246.5
6908	5292.3
6911.3	5334.5
6914.7	5360.6
6918	5385.5
6921.3	5409.9
6924.6	5407.8
6928	5403.7
6931.3	5404.6
6934.6	5392.3
6937.9	5382.1
6941.3	5365.3
6944.6	5357.1
6947.9	5354.5
6951.2	5347.5
6954.5	5332.9
6957.9	5310.1
6961.2	5292.8
6964.5	5293.1
6967.8	5283.9
6971.1	5271.5
6974.5	5250.8
6977.8	5229.1
6981.1	5204.5
6984.4	5174.1
6987.7	5154.8
6991	5138.1
6994.4	5111.6
6997.7	5093.9
7001	5070.6
7004.3	5059.8
7007.6	5045.1
7010.9	5037
7014.2	5024.7
7017.5	5005.2
7020.8	4994.4
7024.2	4986.4
7027.5	4975.3
7030.8	4962.6
7034.1	4957.2
7037.4	4946.8
7040.7	4946.4
7044	4947.4
7047.3	4947.4
7050.6	4936.2
7053.9	4911
7057.2	4895.9
7060.5	4895
7063.8	4903.4
7067.1	4908.1
7070.4	4909.2
7073.7	4888.5
7077.1	4886.8
7080.4	4888.2
7083.7	4880.1
7087	4865.2
7090.3	4859.4
7093.6	4852.3
7096.9	4858.5
7100.1	4839
7103.4	4826.5
7106.7	4805.3
7110	4782.2
7113.3	4760.9
7116.6	4747.3
7119.9	4749.2
7123.2	4745.8
7126.5	4737.3
7129.8	4726.1
7133.1	4713.8
7136.4	4705.1
7139.7	4690.2
7143	4677.4
7146.3	4659.5
7149.6	4645.8
7152.9	4635.1
7156.1	4624.1
7159.4	4604.9
7162.7	4573.6
7166	4543.6
7169.3	4506
7172.6	4465.2
7175.9	4439
7179.2	4416.7
7182.4	4377.7
7185.7	4354.2
7189	4344.1
7192.3	4326.6
7195.6	4327.3
7198.9	4332.9
7202.1	4323
7205.4	4320.9
7208.7	4344.9
7212	4381
7215.3	4401.2
7218.6	4409.6
7221.8	4402.6
7225.1	4386.3
7228.4	4357.4
7231.7	4313.7
7234.9	4277
7238.2	4262.7
7241.5	4250.9
7244.8	4239.5
7248	4236.6
7251.3	4220.7
7254.6	4209.6
7257.9	4213.2
7261.1	4211.5
7264.4	4195
7267.7	4188.4
7271	4174.1
7274.2	4148.7
7277.5	4134.7
7280.8	4140.3
7284	4157.2
7287.3	4146.2
7290.6	4128.3
7293.8	4122.2
7297.1	4131.6
7300.4	4130.8
7303.6	4121.8
7306.9	4122.5
7310.2	4118.6
7313.4	4108.6
7316.7	4095.2
7320	4085.2
7323.2	4091.2
7326.5	4093.7
7329.8	4085.5
7333	4078.1
7336.3	4080.7
7339.5	4084.8
7342.8	4087.4
7346.1	4075.1
7349.3	4061.7
7352.6	4054.5
7355.8	4049.9
7359.1	4042.6
7362.4	4032.8
7365.6	4024.5
7368.9	4016.6
7372.1	4014.3
7375.4	4008.4
7378.6	3994.5
7381.9	3985.7
7385.1	3983.3
7388.4	3969
7391.6	3969.3
7394.9	3974.1
7398.1	3973.4
7401.4	3961.2
7404.6	3947
7407.9	3928.2
7411.1	3923.5
7414.4	3922.1
7417.6	3930
7420.9	3928.3
7424.1	3921.8
7427.4	3913.9
7430.6	3913.9
7433.9	3915.7
7437.1	3914.9
7440.4	3902.5
7443.6	3897.6
7446.8	3895.6
7450.1	3896.9
7453.3	3886.4
7456.6	3885.8
7459.8	3882.4
7463.1	3873
7466.3	3862.4
7469.5	3860.2
7472.8	3850.5
7476	3842.3
7479.2	3829.9
7482.5	3822.5
7485.7	3823
7489	3817.4
7492.2	3804.1
7495.4	3794.9
7498.7	3782.9
7501.9	3775.5
7505.1	3766.5
7508.4	3752.6
7511.6	3739.3
7514.8	3730.8
7518.1	3728.8
7521.3	3722.9
7524.5	3719.2
7527.8	3716.5
7531	3715.5
7534.2	3712.6
7537.4	3707.7
7540.7	3702.3
7543.9	3698.6
7547.1	3697.7
7550.3	3694.8
7553.6	3688.8
7556.8	3678.4
7560	3668.9
7563.2	3668.6
7566.5	3672.3
7569.7	3675.4
7572.9	3661.5
7576.1	3648
7579.4	3637.1
7582.6	3626.4
7585.8	3614
7589	3599.7
7592.2	3546.6
7595.5	3426.9
7598.7	3277.7
7601.9	3131.1
7605.1	3006.5
7608.3	2937.9
7611.5	2921.9
7614.8	2941.2
7618	3008.9
7621.2	3097.7
7624.4	3143.5
7627.6	3140.5
7630.8	3120.6
7634	3104.6
7637.3	3096.1
7640.5	3095.8
7643.7	3111.8
7646.9	3136.6
7650.1	3164.6
7653.3	3190.8
7656.5	3222.9
7659.7	3255.9
7662.9	3277.7
7666.1	3305.5
7669.3	3325
7672.5	3341.6
7675.7	3358.3
7679	3368.2
7682.2	3370
7685.4	3381.2
7688.6	3381.6
7691.8	3385.5
7695	3365.5
7698.2	3147.9
